window_start,window_open,btc_final,actual_outcome,correct_at_30s,btc_at_30s,poly_price_30s,correct_at_60s,btc_at_60s,poly_price_60s,ev_at_60s,correct_at_90s,btc_at_90s,poly_price_90s,correct_at_120s,btc_at_120s,poly_price_120s,ev_at_120s,correct_at_180s,btc_at_180s,poly_price_180s,ev_at_180s
1774807200,66385.84,66338.38,Down,False,66393.78,0.57,False,66408.98,0.71,False,True,66376.87,0.28,True,66357.62,0.28,True,True,66371.28,0.28,True
1774807500,66338.38,66349.84,Up,True,66353.29,0.59,False,66335.62,0.5,True,True,66352.0,0.62,True,66354.28,0.66,True,True,66354.29,0.7,True
1774807800,66349.84,66403.32,Up,True,66354.95,0.56,True,66378.34,0.74,False,True,66393.61,0.84,True,66385.99,0.8,False,True,66400.81,0.94,False
1774808100,66405.07,66438.93,Up,False,66397.32,0.51,True,66417.0,0.66,True,True,66436.9,0.8,True,66428.91,0.75,True,True,66445.89,0.92,False
1774808400,66438.94,66391.34,Down,True,66427.1,0.61,True,66435.66,0.54,True,True,66435.65,0.53,False,66445.9,0.59,True,True,66400.0,0.92,False
1774808700,66391.34,66397.51,Up,True,66402.4,0.56,True,66414.85,0.65,True,True,66424.43,0.72,True,66409.3,0.63,True,True,66405.37,0.69,True
1774809000,66397.51,66409.63,Up,True,66410.76,0.59,True,66417.42,0.69,True,True,66406.33,0.57,True,66406.33,0.63,True,True,66406.32,0.68,True
1774809300,66409.63,66486.44,Up,True,66427.57,0.67,True,66427.58,0.7,True,True,66443.78,0.81,True,66446.0,0.8,False,True,66446.0,0.91,False
1774809600,66486.44,66430.59,Down,True,66480.57,0.62,True,66480.39,0.61,True,True,66480.39,0.5800000000000001,True,66477.77,0.65,True,True,66462.86,0.81,True
1774809900,66449.0,66439.87,Down,True,66406.0,0.69,True,66390.98,0.69,True,True,66426.3,0.44999999999999996,True,66429.44,0.5,True,True,66425.79,0.49,True
1774810200,66439.88,66450.15,Up,True,66448.0,0.57,True,66444.81,0.5,True,True,66449.33,0.66,True,66454.63,0.68,True,True,66454.64,0.71,True
1774810500,66450.89,66427.27,Down,True,66449.29,0.52,True,66449.29,0.51,True,True,66450.0,0.4,True,66450.0,0.4,True,True,66432.96,0.77,True
1774810800,66427.26,66428.02,Up,True,66427.27,0.48,False,66414.61,0.65,True,False,66406.01,0.73,False,66406.0,0.75,True,False,66407.73,0.74,True
1774811100,66428.02,66412.25,Down,False,66433.22,0.58,False,66440.65,0.66,True,False,66436.88,0.55,False,66449.99,0.61,True,False,66445.89,0.6,True
1774811400,66412.24,66436.89,Up,True,66420.07,0.6,True,66420.07,0.56,True,True,66420.07,0.6,True,66420.08,0.53,True,True,66425.84,0.45,True
1774811700,66436.9,66449.06,Up,False,66426.0,0.65,False,66425.99,0.64,True,False,66415.34,0.6599999999999999,False,66423.99,0.6599999999999999,True,True,66440.33,0.34,True
1774812000,66449.05,66407.39,Down,True,66443.31,0.5700000000000001,True,66423.43,0.71,False,True,66426.41,0.6799999999999999,True,66433.34,0.63,True,False,66449.62,0.59,True
1774812300,66407.39,66432.6,Up,False,66407.01,0.51,True,66423.33,0.64,True,True,66430.66,0.64,True,66437.75,0.73,True,True,66421.35,0.71,True
1774812600,66425.94,66477.81,Up,True,66431.9,0.5,True,66447.69,0.61,True,True,66460.59,0.75,True,66455.21,0.69,True,True,66454.17,0.65,True
1774812900,66477.81,66386.53,Down,True,66430.74,0.77,True,66435.39,0.75,False,True,66430.74,0.8,True,66407.99,0.94,False,True,66390.89,0.98,False
1774813200,66386.53,66391.73,Up,True,66386.54,0.45,True,66390.42,0.53,True,True,66394.28,0.55,False,66343.67,0.89,False,False,66379.03,0.63,True
1774813500,66391.74,66378.45,Down,True,66390.57,0.5,False,66394.28,0.53,True,False,66426.05,0.86,False,66391.99,0.52,True,False,66410.07,0.78,True
1774813800,66378.45,66364.8,Down,True,66366.29,0.5900000000000001,True,66367.82,0.5900000000000001,True,True,66369.8,0.5800000000000001,True,66355.29,0.77,False,True,66355.17,0.77,True
1774814100,66364.8,66348.61,Down,False,66364.81,0.53,True,66354.99,0.5700000000000001,True,True,66349.47,0.7,True,66338.39,0.8,False,True,66342.0,0.83,False
1774814400,66348.62,66431.53,Up,True,66366.97,0.61,True,66372.01,0.71,False,True,66375.72,0.74,True,66385.03,0.83,False,True,66407.7,0.92,False
1774814700,66431.52,66471.33,Up,False,66417.25,0.62,False,66417.25,0.65,True,False,66417.26,0.65,True,66440.68,0.63,True,True,66474.92,0.89,False
1774815000,66478.52,66461.17,Down,True,66470.62,0.5900000000000001,True,66475.74,0.49,True,True,66475.75,0.48,True,66462.72,0.5800000000000001,True,True,66453.48,0.78,True
1774815300,66462.35,66554.01,Up,True,66485.99,0.66,True,66482.1,0.66,True,True,66499.9,0.78,True,66485.18,0.72,True,True,66506.95,0.77,True
1774815600,66554.0,66721.52,Up,True,66571.69,0.57,True,66642.16,0.88,False,True,66650.13,0.88,True,66649.53,0.92,False,True,66642.34,0.96,False
1774815900,66721.52,66705.64,Down,True,66711.11,0.6599999999999999,False,66724.86,0.47,True,False,66759.33,0.68,False,66753.78,0.65,True,True,66719.56,0.6599999999999999,True
1774816200,66689.85,66681.1,Down,False,66716.54,0.48,False,66707.97,0.44,True,False,66707.26,0.44,False,66702.16,0.38,True,False,66710.87,0.42,True
1774816500,66681.1,66653.18,Down,True,66681.09,0.5800000000000001,True,66678.11,0.5800000000000001,True,True,66678.11,0.55,True,66678.11,0.55,True,True,66678.68,0.6,True
1774816800,66653.18,66596.27,Down,False,66659.93,0.56,True,66649.58,0.49,True,True,66646.87,0.5900000000000001,True,66646.01,0.56,True,True,66629.48,0.8200000000000001,True
1774817100,66596.27,66580.39,Down,True,66581.85,0.5700000000000001,True,66575.58,0.6,True,True,66594.98,0.5800000000000001,False,66596.42,0.33,True,False,66600.63,0.35,True
1774817400,66580.38,66586.68,Up,True,66586.82,0.6,True,66586.82,0.56,True,True,66593.77,0.57,True,66583.9,0.45,True,True,66583.57,0.48,True
1774817700,66586.68,66614.05,Up,True,66600.0,0.7,True,66600.0,0.69,True,True,66599.99,0.61,True,66593.77,0.57,True,False,66585.51,0.5800000000000001,True
1774818000,66614.04,66601.69,Down,False,66626.68,0.67,False,66649.86,0.83,False,False,66658.0,0.87,False,66628.43,0.73,True,False,66617.14,0.63,True
1774818300,66601.7,66558.3,Down,False,66611.45,0.56,False,66611.9,0.59,True,False,66611.06,0.58,False,66611.9,0.6,True,True,66600.18,0.51,True
1774818600,66558.3,66554.62,Down,True,66556.58,0.47,True,66556.57,0.5,True,True,66556.57,0.53,True,66549.54,0.64,True,True,66537.0,0.77,True
1774818900,66554.62,66543.4,Down,True,66549.53,0.5700000000000001,True,66550.53,0.53,True,True,66540.45,0.63,True,66540.44,0.65,True,True,66549.53,0.6,True
1774819200,66543.4,66595.09,Up,True,66556.71,0.63,True,66563.28,0.7,True,True,66574.21,0.72,True,66574.21,0.79,False,True,66585.45,0.87,False
1774819500,66595.1,66653.88,Up,True,66609.27,0.66,True,66617.12,0.73,False,True,66643.24,0.83,True,66651.92,0.87,False,True,66653.18,0.9,False
1774819800,66653.87,66653.28,Down,True,66646.13,0.63,False,66670.65,0.63,True,False,66673.98,0.69,False,66679.56,0.76,True,False,66686.35,0.83,False
1774820100,66649.88,66638.98,Down,False,66672.02,0.62,False,66672.02,0.62,True,False,66670.01,0.61,False,66667.7,0.6,True,False,66657.37,0.59,True
1774820400,66638.98,66640.33,Up,True,66638.99,0.55,False,66638.9,0.55,True,False,66602.62,0.8200000000000001,False,66604.0,0.83,False,False,66634.16,0.49,True
1774820700,66640.32,66690.37,Up,True,66649.81,0.56,True,66654.06,0.65,True,True,66678.15,0.73,True,66672.92,0.79,False,True,66676.9,0.77,True
1774821000,66688.41,66697.41,Up,False,66676.9,0.62,False,66676.91,0.64,True,False,66676.91,0.65,False,66676.91,0.6599999999999999,True,False,66676.9,0.51,True
1774821300,66697.42,66710.12,Up,True,66734.23,0.71,True,66707.26,0.51,True,True,66735.15,0.77,True,66730.66,0.71,True,True,66754.99,0.86,False
1774821600,66725.22,66413.55,Down,True,66602.99,0.87,True,66574.22,0.92,False,True,66538.54,0.97,True,66457.44,1.0,False,True,66415.54,1.0,False
1774821900,66397.06,66402.25,Up,False,66374.0,0.5900000000000001,False,66334.04,0.77,False,False,66269.35,0.94,False,66286.68,0.91,False,False,66374.84,0.6799999999999999,True
1774822200,66402.08,66309.05,Down,False,66437.12,0.68,True,66376.8,0.49,True,True,66333.2,0.69,True,66230.94,0.92,False,True,66235.12,0.97,False
1774822500,66306.34,66327.42,Up,False,66287.61,0.48,False,66291.8,0.52,True,True,66322.1,0.62,True,66329.17,0.65,True,False,66286.04,0.55,True
1774822800,66327.42,66418.0,Up,False,66326.93,0.52,True,66387.75,0.81,False,True,66427.2,0.91,True,66414.79,0.93,False,True,66409.28,0.92,False
1774823100,66416.84,66384.51,Down,True,66400.96,0.54,True,66355.77,0.76,False,True,66383.99,0.6,True,66376.79,0.73,True,True,66365.52,0.85,False
1774823400,66398.11,66379.38,Down,True,66396.53,0.37,False,66402.85,0.59,True,True,66376.79,0.52,True,66349.61,0.6799999999999999,True,True,66380.0,0.48,True
1774823700,66379.38,66255.08,Down,True,66368.69,0.56,True,66334.36,0.73,False,True,66311.13,0.84,True,66278.09,0.92,False,True,66218.8,0.99,False
1774824000,66268.53,65680.67,Down,False,66268.9,0.63,True,66201.91,0.72,False,True,65863.7,0.96,True,65840.76,0.99,False,True,65682.11,1.0,False
1774824300,65684.24,65064.78,Down,True,65069.91,0.94,True,65267.07,0.91,False,True,65345.32,0.94,True,65342.78,0.94,False,True,65296.01,0.99,False
1774824600,65159.23,65465.48,Up,False,65107.56,0.29000000000000004,False,65106.64,0.31000000000000005,True,True,65280.2,0.94,True,65223.84,0.93,False,True,65396.42,0.98,False
1774824900,65465.47,65855.24,Up,True,65511.99,0.64,True,65660.11,0.9,False,True,65870.44,0.97,True,65816.87,0.97,False,True,65936.34,0.98,False
1774825200,65860.31,66035.69,Up,True,65928.68,0.65,True,66207.2,0.94,False,True,66176.84,0.93,True,66191.02,0.94,False,True,66080.77,0.94,False
1774825500,66035.69,66055.45,Up,True,66130.56,0.7,True,66115.39,0.66,True,True,66046.76,0.57,False,65981.98,0.71,True,False,65988.49,0.76,True
1774825800,66064.43,66095.5,Up,False,66057.82,0.61,False,66023.59,0.7,True,False,66027.76,0.69,False,66062.42,0.5700000000000001,True,True,66111.48,0.69,True
1774826100,66102.12,66124.22,Up,False,66087.19,0.61,False,66089.45,0.63,True,True,66133.48,0.53,True,66205.65,0.81,False,True,66183.16,0.84,False
1774826400,66124.23,66071.1,Down,False,66170.94,0.62,False,66204.14,0.7,True,False,66245.22,0.87,False,66203.38,0.82,False,False,66228.61,0.9,False
1774826700,66080.24,66010.01,Down,True,66057.31,0.61,True,66048.13,0.63,True,True,66000.01,0.81,True,65968.07,0.9,False,True,65967.42,0.92,False
1774827000,65991.16,65971.06,Down,False,66027.5,0.58,False,66010.16,0.53,True,False,66060.5,0.72,False,66091.8,0.87,False,True,65944.18,0.81,True
1774827300,66000.01,65934.45,Down,True,65944.66,0.52,True,65900.01,0.74,False,True,65916.59,0.69,True,65907.62,0.74,True,True,65871.77,0.92,False
1774827600,65934.46,66029.23,Up,True,65997.27,0.72,True,65976.59,0.63,True,True,65961.22,0.59,False,65916.36,0.6,True,True,66010.58,0.87,False
1774827900,66029.24,66033.06,Up,True,66168.41,0.89,True,66108.39,0.79,False,True,66104.08,0.82,True,66074.72,0.72,True,True,66076.77,0.79,True
1774828200,66094.54,66059.39,Down,True,65940.65,0.79,True,65940.0,0.79,False,True,65949.96,0.8,True,65912.0,0.91,False,True,65939.19,0.9299999999999999,False
1774828500,66059.38,66009.1,Down,True,66044.39,0.55,True,66044.38,0.56,True,True,66047.25,0.54,True,66050.55,0.55,True,True,66031.33,0.6699999999999999,True
1774828800,66027.24,65871.26,Down,False,66059.35,0.63,False,66059.31,0.66,True,True,65975.74,0.69,True,65966.01,0.7,True,True,65917.59,0.9,False
1774829100,65866.66,65876.0,Up,False,65816.15,0.6799999999999999,False,65859.21,0.54,True,True,65884.98,0.54,True,65876.52,0.54,True,True,65942.01,0.82,True
1774829400,65880.57,65853.46,Down,True,65876.38,0.54,False,65909.0,0.62,True,False,65909.0,0.62,False,65881.65,0.51,True,True,65846.29,0.69,True
1774829700,65853.46,66913.49,Up,True,65872.03,0.54,False,65830.8,0.5800000000000001,True,False,65826.52,0.63,False,65811.75,0.7,True,True,65998.39,0.95,False
1774830000,66209.69,66609.55,Up,True,66854.0,0.46,True,66943.0,0.62,True,True,66887.58,0.42,True,66748.01,0.21,True,True,66797.99,0.27,True
1774830300,66609.54,66574.22,Down,True,66601.82,0.52,True,66582.93,0.5900000000000001,True,True,66600.39,0.54,False,66684.07,0.69,True,False,66743.18,0.8,True
1774830600,66574.21,66507.64,Down,False,66615.27,0.57,False,66664.61,0.64,True,False,66622.0,0.64,False,66653.32,0.72,True,False,66689.4,0.83,False
1774830900,66507.64,66285.48,Down,True,66419.52,0.69,True,66496.52,0.55,True,False,66546.25,0.59,False,66529.37,0.6,True,True,66382.02,0.9,False
1774831200,66326.95,66328.64,Up,False,66270.96,0.55,False,66325.25,0.41000000000000003,True,False,66245.36,0.6699999999999999,False,66241.62,0.6699999999999999,True,False,66253.69,0.6799999999999999,True
1774831500,66303.38,66342.26,Up,True,66304.17,0.44,True,66346.76,0.55,True,True,66390.08,0.67,True,66405.68,0.71,True,True,66330.27,0.46,True
1774831800,66328.39,66170.63,Down,True,66315.55,0.5700000000000001,True,66285.69,0.64,True,True,66210.0,0.84,True,66173.37,0.88,False,True,66190.26,0.9,False
1774832100,66183.46,66278.1,Up,False,66170.64,0.53,False,66176.01,0.53,True,True,66219.86,0.67,True,66210.72,0.59,True,True,66311.27,0.92,False
1774832400,66280.24,66422.75,Up,True,66352.71,0.72,True,66348.97,0.69,True,True,66376.8,0.77,True,66441.28,0.92,False,True,66460.97,0.96,False
1774832700,66429.25,66371.81,Down,False,66455.41,0.59,False,66491.93,0.68,True,False,66496.11,0.72,False,66521.05,0.82,False,False,66475.66,0.72,True
1774833000,66371.82,66396.0,Up,True,66382.33,0.53,True,66384.71,0.54,True,True,66448.16,0.74,True,66450.15,0.78,False,True,66462.35,0.87,False
1774833300,66391.86,66517.99,Up,False,66370.04,0.62,False,66346.76,0.6799999999999999,True,True,66457.27,0.68,True,66460.62,0.73,True,True,66453.99,0.74,True
1774833600,66498.62,66480.56,Down,False,66524.08,0.48,False,66502.71,0.45,True,False,66526.15,0.53,True,66483.78,0.6599999999999999,True,True,66474.79,0.69,True
1774833900,66480.56,66603.24,Up,True,66532.03,0.65,True,66528.77,0.68,True,True,66549.53,0.73,True,66540.43,0.72,True,True,66560.01,0.84,False
1774834200,66603.24,66718.01,Up,False,66587.28,0.5800000000000001,False,66600.34,0.56,True,True,66646.8,0.66,True,66690.66,0.79,False,True,66608.44,0.52,True
1774834500,66703.07,66634.85,Down,False,66731.64,0.57,True,66691.47,0.56,True,True,66620.35,0.78,True,66658.23,0.6599999999999999,True,True,66643.95,0.8,True
1774834800,66643.84,66655.49,Up,False,66637.68,0.5,False,66602.0,0.6799999999999999,True,False,66591.52,0.71,False,66553.1,0.84,False,False,66567.62,0.89,False
1774835100,66668.0,66764.68,Up,True,66675.34,0.55,True,66695.81,0.61,True,True,66705.04,0.67,True,66728.32,0.74,True,True,66797.38,0.94,False
1774835400,66800.7,66642.24,Down,True,66731.58,0.64,True,66741.8,0.61,True,True,66735.14,0.6599999999999999,True,66678.11,0.8200000000000001,False,True,66672.93,0.91,False
1774835700,66642.24,66640.72,Down,False,66653.19,0.51,False,66662.08,0.56,True,False,66681.91,0.66,False,66664.0,0.61,True,False,66664.84,0.68,True
1774836000,66653.74,66642.7,Down,False,66682.19,0.64,False,66702.0,0.72,False,False,66713.65,0.76,False,66731.3,0.84,False,False,66722.0,0.85,False
1774836300,66642.69,66729.6,Up,False,66610.01,0.5700000000000001,False,66610.93,0.61,True,False,66582.38,0.75,False,66630.1,0.56,True,True,66802.85,0.96,False
1774836600,66729.6,66840.59,Up,True,66741.37,0.56,True,66759.59,0.61,True,True,66762.56,0.65,False,66724.53,0.47,True,False,66717.42,0.43000000000000005,True
1774836900,66840.58,66771.62,Down,True,66824.13,0.6,True,66811.41,0.61,True,True,66822.59,0.5900000000000001,True,66822.59,0.63,True,True,66787.24,0.8200000000000001,True
1774837200,66771.63,66740.31,Down,True,66707.26,0.74,True,66690.21,0.77,False,True,66708.72,0.72,True,66733.51,0.6699999999999999,True,True,66729.38,0.71,True
1774837500,66740.31,66755.66,Up,True,66771.47,0.62,True,66762.87,0.58,True,True,66742.0,0.5,False,66735.78,0.48,True,False,66692.26,0.79,True
1774837800,66755.66,66654.75,Down,False,66761.6,0.49,True,66720.38,0.6799999999999999,True,True,66745.61,0.54,True,66753.17,0.52,True,True,66717.7,0.71,True
1774838100,66654.75,66670.71,Up,True,66676.13,0.56,False,66608.97,0.7,True,False,66620.58,0.6799999999999999,False,66625.14,0.6599999999999999,True,False,66649.43,0.55,True
1774838400,66670.71,67016.22,Up,False,66637.77,0.73,False,66666.08,0.55,True,False,66659.63,0.5900000000000001,True,66691.73,0.55,True,True,66805.3,0.96,False
1774838700,67038.75,67333.43,Up,False,67013.58,0.56,True,67236.12,0.86,False,True,67372.01,0.94,True,67221.28,0.91,False,True,67290.32,0.98,False
1774839000,67330.01,67161.02,Down,True,67231.02,0.8,True,67186.41,0.86,False,True,67191.59,0.85,True,67146.34,0.95,False,True,67176.66,0.94,False
1774839300,67161.03,67124.48,Down,True,67143.79,0.61,True,67132.8,0.64,True,True,67094.4,0.8,True,67092.48,0.81,False,True,67111.31,0.79,True
1774839600,67121.01,67004.92,Down,False,67125.18,0.51,False,67142.08,0.58,True,False,67124.55,0.53,False,67124.55,0.48,True,True,67049.91,0.8200000000000001,True
1774839900,67004.92,67054.34,Up,False,66983.43,0.62,False,66983.11,0.5800000000000001,True,False,67002.68,0.49,True,67063.87,0.74,True,True,67040.27,0.65,True
1774840200,67058.84,67001.92,Down,True,67044.33,0.54,False,67059.98,0.54,True,True,67042.46,0.53,True,67001.23,0.69,True,True,67027.15,0.65,True
1774840500,67001.36,67102.01,Up,True,67012.7,0.49,True,67015.0,0.49,True,True,67010.98,0.48,True,67072.0,0.74,True,True,67074.24,0.8,True
1774840800,67102.0,67278.48,Up,True,67117.49,0.57,True,67134.68,0.65,True,True,67106.16,0.53,False,67084.98,0.5900000000000001,True,False,67094.65,0.5700000000000001,True
1774841100,67271.14,67242.74,Down,True,67243.08,0.6699999999999999,True,67215.94,0.74,False,True,67248.89,0.61,True,67171.4,0.94,False,True,67206.27,0.88,False
1774841400,67242.73,67227.33,Down,False,67275.04,0.63,False,67282.27,0.65,True,False,67248.7,0.53,True,67236.54,0.54,True,True,67224.28,0.6,True
1774841700,67227.33,67175.5,Down,True,67226.35,0.51,True,67217.33,0.5800000000000001,True,False,67250.0,0.59,True,67220.91,0.56,True,True,67227.15,0.52,True
1774842000,67175.51,67196.13,Up,False,67142.11,0.6799999999999999,False,67151.78,0.6,True,True,67197.05,0.61,True,67184.64,0.54,True,True,67191.9,0.56,True
1774842300,67196.14,67194.09,Down,True,67157.87,0.71,True,67171.39,0.64,True,True,67157.87,0.73,True,67142.0,0.81,False,True,67127.3,0.91,False
1774842600,67194.09,67229.95,Up,False,67177.03,0.62,False,67177.9,0.63,True,True,67200.0,0.48,False,67182.62,0.5900000000000001,True,True,67204.62,0.61,True
1774842900,67229.96,67164.25,Down,True,67191.72,0.7,True,67157.88,0.84,False,True,67148.38,0.88,True,67136.68,0.94,False,True,67150.33,0.96,False
1774843200,67179.18,67230.78,Up,False,67175.01,0.53,False,67177.1,0.51,True,True,67214.97,0.71,True,67209.3,0.69,True,True,67227.85,0.8,True
1774843500,67234.45,67410.0,Up,True,67243.12,0.53,True,67260.32,0.64,True,True,67350.64,0.88,True,67384.9,0.93,False,True,67358.63,0.96,False
1774843800,67409.99,67432.49,Up,False,67380.1,0.64,True,67458.55,0.71,False,True,67479.46,0.77,False,67404.92,0.52,True,False,67396.84,0.5700000000000001,True
1774844100,67432.48,67398.74,Down,False,67474.95,0.62,False,67492.92,0.66,True,False,67439.86,0.51,True,67429.59,0.56,True,False,67495.26,0.8,True
1774844400,67411.67,67398.6,Down,True,67401.58,0.5700000000000001,True,67409.47,0.49,True,False,67473.39,0.77,False,67467.06,0.77,False,False,67413.0,0.51,True
1774844700,67393.89,67449.19,Up,True,67428.25,0.65,True,67436.77,0.65,True,True,67465.79,0.8,True,67468.18,0.78,False,True,67467.58,0.84,False
1774845000,67602.2,67482.32,Down,True,67508.58,0.25,True,67489.77,0.31999999999999995,True,True,67522.03,0.19999999999999996,True,67532.41,0.15000000000000002,True,True,67490.03,0.21999999999999997,True
1774845300,67479.68,67515.29,Up,False,67462.52,0.55,False,67434.0,0.64,True,False,67414.33,0.64,False,67421.57,0.7,True,False,67448.0,0.61,True
1774845600,67515.3,67419.77,Down,True,67460.26,0.76,True,67428.25,0.81,False,True,67402.6,0.89,True,67409.01,0.88,False,True,67407.53,0.9299999999999999,False
1774845900,67419.77,67530.0,Up,True,67427.43,0.47,True,67420.53,0.5,True,True,67460.65,0.71,True,67495.5,0.83,False,True,67485.44,0.88,False
1774846200,67530.01,67612.13,Up,True,67558.09,0.64,True,67546.2,0.59,True,False,67521.24,0.61,True,67546.0,0.6,True,True,67609.18,0.86,False
1774846500,67612.12,67620.97,Up,True,67616.06,0.52,True,67613.26,0.49,True,False,67611.68,0.52,False,67561.28,0.75,True,False,67585.96,0.65,True
1774846800,67616.29,67622.6,Up,True,67663.4,0.68,True,67673.6,0.69,True,True,67670.18,0.75,True,67705.99,0.81,False,True,67669.69,0.8,True
1774847100,67627.26,67730.0,Up,False,67601.99,0.62,False,67606.96,0.63,True,False,67621.03,0.53,True,67641.67,0.58,True,False,67613.74,0.5900000000000001,True
1774847400,67752.94,67646.15,Down,True,67697.64,0.6699999999999999,True,67652.08,0.8,False,True,67652.09,0.87,True,67694.01,0.79,False,True,67661.3,0.9299999999999999,False
1774847700,67660.0,67663.77,Up,False,67629.93,0.49,False,67599.01,0.6,True,False,67604.84,0.5900000000000001,False,67608.49,0.5700000000000001,True,False,67648.61,0.39,True
1774848000,67663.78,67667.46,Up,False,67648.77,0.5800000000000001,False,67647.43,0.5800000000000001,True,False,67647.09,0.62,True,67667.91,0.39,True,False,67643.47,0.55,True
1774848300,67667.46,67689.6,Up,True,67670.2,0.45,True,67672.97,0.45,True,True,67682.25,0.57,True,67682.0,0.59,True,True,67717.3,0.84,False
1774848600,67665.0,67641.08,Down,False,67684.62,0.53,False,67678.91,0.48,True,False,67665.61,0.39,False,67683.62,0.53,True,True,67655.5,0.65,True
1774848900,67648.04,67549.71,Down,True,67644.24,0.49,True,67621.96,0.62,True,False,67649.99,0.47,True,67638.85,0.5800000000000001,True,True,67582.28,0.77,True
1774849200,67549.7,67500.01,Down,True,67542.18,0.56,True,67539.05,0.5700000000000001,True,True,67536.73,0.5700000000000001,True,67545.31,0.52,True,True,67529.07,0.6599999999999999,True
1774849500,67515.01,67547.43,Up,True,67525.63,0.65,False,67508.65,0.44999999999999996,True,False,67482.32,0.61,False,67462.57,0.71,True,False,67455.82,0.8,True
1774849800,67542.39,67527.5,Down,True,67527.05,0.6,True,67511.06,0.73,False,True,67519.41,0.6599999999999999,True,67512.93,0.72,True,True,67507.31,0.79,True
1774850100,67527.5,67492.46,Down,True,67507.32,0.63,True,67492.47,0.76,False,True,67520.0,0.6,True,67518.37,0.6,True,False,67530.55,0.33,True
1774850400,67492.46,67558.9,Up,True,67503.09,0.49,True,67525.89,0.54,True,True,67520.87,0.58,True,67516.49,0.57,True,True,67580.01,0.91,False
1774850700,67560.74,67503.72,Down,True,67547.15,0.5700000000000001,False,67567.86,0.44,True,False,67567.86,0.41,True,67530.39,0.74,True,True,67535.67,0.73,True
1774851000,67503.71,67441.34,Down,True,67460.61,0.71,True,67457.87,0.71,False,True,67449.32,0.8,True,67434.14,0.88,False,True,67450.43,0.91,False
1774851300,67447.09,67328.01,Down,False,67462.33,0.51,True,67430.23,0.73,False,True,67390.9,0.83,True,67427.77,0.6799999999999999,True,True,67372.98,0.96,False
1774851600,67328.01,67320.0,Down,False,67337.87,0.48,False,67350.0,0.52,True,False,67347.63,0.55,True,67317.35,0.5800000000000001,True,False,67343.63,0.42,True
1774851900,67307.19,67310.0,Up,True,67324.01,0.47,True,67341.79,0.58,True,True,67346.23,0.57,True,67331.95,0.54,True,True,67350.4,0.55,True
1774852200,67332.89,67316.15,Down,True,67314.72,0.55,True,67317.95,0.51,True,True,67320.22,0.55,True,67309.53,0.63,True,True,67327.93,0.63,True
1774852500,67316.16,67303.38,Down,False,67321.22,0.55,True,67301.83,0.5800000000000001,True,True,67291.72,0.61,True,67291.71,0.6699999999999999,True,True,67302.0,0.64,True
1774852800,67322.55,67365.11,Up,False,67319.98,0.41000000000000003,True,67343.24,0.79,False,True,67333.36,0.76,True,67365.08,0.88,False,True,67348.99,0.91,False
1774853100,67362.13,67375.91,Up,True,67365.99,0.61,True,67364.94,0.59,True,True,67364.93,0.63,True,67400.66,0.88,False,True,67402.75,0.87,False
1774853400,67381.27,67333.88,Down,False,67394.15,0.65,False,67412.43,0.71,False,False,67426.79,0.75,False,67392.57,0.56,True,False,67405.13,0.61,True
1774853700,67333.88,67305.14,Down,True,67333.45,0.47,False,67338.58,0.52,True,False,67358.87,0.63,False,67338.23,0.46,True,True,67329.28,0.6799999999999999,True
1774854000,67305.14,67272.82,Down,True,67274.61,0.6699999999999999,True,67277.46,0.61,True,True,67280.36,0.61,True,67280.35,0.61,True,True,67263.09,0.7,True
1774854300,67238.42,67399.03,Up,True,67289.79,0.58,True,67309.17,0.67,True,True,67336.2,0.78,True,67338.13,0.79,False,True,67369.36,0.95,False
1774854600,67399.04,67383.03,Down,False,67403.79,0.54,False,67428.24,0.62,True,False,67458.37,0.73,False,67440.77,0.73,True,False,67413.47,0.58,True
1774854900,67383.02,67397.34,Up,True,67385.11,0.52,True,67392.12,0.5,True,True,67387.46,0.51,True,67385.24,0.47,True,True,67413.6,0.64,True
1774855200,67418.0,67307.71,Down,True,67370.51,0.56,True,67367.12,0.6,True,True,67392.25,0.4,True,67381.75,0.54,True,True,67363.88,0.69,True
1774855500,67307.71,67327.28,Up,True,67337.97,0.64,True,67328.77,0.58,True,True,67320.66,0.56,True,67314.29,0.48,True,True,67344.0,0.74,True
1774855800,67328.0,67335.69,Up,True,67400.0,0.82,True,67394.09,0.78,False,True,67400.92,0.84,True,67417.99,0.88,False,True,67388.59,0.76,True
1774856100,67335.7,67309.29,Down,True,67327.32,0.55,False,67379.91,0.71,False,False,67384.89,0.74,False,67409.63,0.83,False,False,67359.59,0.61,True
1774856400,67309.3,67318.24,Up,True,67309.31,0.51,True,67320.8,0.54,True,True,67318.31,0.56,True,67331.41,0.61,True,True,67333.11,0.65,True
1774856700,67318.24,67451.51,Up,False,67315.47,0.4,False,67303.77,0.49,True,True,67326.18,0.71,True,67348.31,0.85,False,True,67432.5,0.97,False
1774857000,67404.51,67485.99,Up,True,67428.25,0.47,True,67434.45,0.56,True,True,67559.88,0.92,True,67561.26,0.93,False,True,67503.22,0.9,False
1774857300,67479.01,67624.38,Up,True,67541.2,0.71,True,67541.21,0.73,False,True,67545.14,0.7,True,67573.24,0.84,False,True,67554.0,0.93,False
1774857600,67624.39,67779.44,Up,True,67657.14,0.66,True,67670.73,0.74,False,True,67641.98,0.61,True,67665.9,0.73,True,True,67786.15,0.97,False
